candidate_family,item_name,year,prefecture_code,prefecture_name,sex,age_group,value,missing_state,source_release_no,source_file
diabetes_metabolic,waist_circumference,2013,13,東京都,male,50-54,85.2981056719514,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,male,55-59,85.5973528937033,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,male,60-64,85.5208022233907,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,male,65-69,85.0560978472372,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,male,70-74,84.8020518901555,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,male,total,84.9934418439555,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,female,40-44,76.452883827775,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,female,45-49,77.3749721969256,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,female,50-54,78.1830268569434,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,female,55-59,79.3463955682422,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,female,60-64,80.1830850345034,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,female,65-69,80.7337315458846,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,female,70-74,81.8189278236736,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,13,東京都,female,total,78.9188181240727,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,male,40-44,95.2121181390263,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,male,45-49,97.9715644312677,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,male,50-54,100.720267420391,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,male,55-59,103.3541638749,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,male,60-64,104.618943894389,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,male,65-69,104.184495824995,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,male,70-74,102.927715167612,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,male,total,100.139282064411,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,female,40-44,88.7503229795126,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,female,45-49,90.1497263584085,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,female,50-54,91.7696432791415,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,female,55-59,93.7893528493945,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,female,60-64,95.0671901653673,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,female,65-69,95.6466344545126,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,female,70-74,95.8218951041326,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,13,東京都,female,total,92.4924932635155,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,male,40-44,5.42200719353601,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,male,45-49,5.51311909212079,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,male,50-54,5.59757760022627,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,male,55-59,5.69076072765255,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,male,60-64,5.75499878073824,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,male,65-69,5.77389001522305,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,male,70-74,5.76762926452873,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,male,total,5.60752034768115,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,female,40-44,5.28781787319649,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,female,45-49,5.35534104195769,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,female,50-54,5.46977388584833,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,female,55-59,5.56690451591158,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,female,60-64,5.62377505581819,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,female,65-69,5.67010680593533,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,female,70-74,5.69041941689609,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,13,東京都,female,total,5.51222776324,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,male,40-44,120.353921718276,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,male,45-49,122.34426966691,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,male,50-54,124.634585522186,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,male,55-59,127.11217856887,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,male,60-64,129.264448191662,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,male,65-69,130.940013584859,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,male,70-74,131.418632561977,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,male,total,125.203252994139,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,female,40-44,110.439686976371,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,female,45-49,113.842971256054,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,female,50-54,117.198208347232,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,female,55-59,120.453670916672,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,female,60-64,124.634829253718,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,female,65-69,127.997216373434,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,female,70-74,130.03912637045,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,13,東京都,female,total,119.781994982313,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,male,40-44,24.007336073716,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,male,45-49,24.0949757701718,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,male,50-54,24.0203852223631,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,male,55-59,23.903009525011,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,male,60-64,23.6805841621438,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,male,65-69,23.3752709865791,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,male,70-74,23.2633288464915,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,male,total,23.8675092905163,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,female,40-44,21.5826053425404,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,female,45-49,21.8479861635854,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,female,50-54,21.9244574121645,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,female,55-59,22.108736444455,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,female,60-64,22.136240023996,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,female,65-69,22.2044131707579,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,female,70-74,22.3527577879739,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,14,神奈川県,female,total,21.9817803611264,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,male,40-44,84.0253761863063,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,male,45-49,84.8178241959603,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,male,50-54,85.0386188231637,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,male,55-59,85.2602006266623,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,male,60-64,85.163886566012,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,male,65-69,84.5271820005014,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,male,70-74,84.2124412836384,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,male,total,84.7069258892543,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,female,40-44,76.645076777527,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,female,45-49,77.5729565984622,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,female,50-54,78.3280483361671,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,female,55-59,79.5755540983606,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,female,60-64,80.1270192359213,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,female,65-69,80.5147431764453,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,female,70-74,81.4098327193671,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,14,神奈川県,female,total,78.9069801261671,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,male,40-44,95.8218446022388,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,male,45-49,98.6610965568862,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,male,50-54,101.301610485452,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,male,55-59,103.860625829698,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,male,60-64,105.231049652891,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,male,65-69,104.392717992344,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,male,70-74,102.345616152749,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,male,total,100.597223714638,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,female,40-44,89.3725247317588,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,female,45-49,90.791543055288,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,female,50-54,92.637407251855,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,female,55-59,94.7824165927927,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,female,60-64,95.8218698316957,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,female,65-69,96.1696309194366,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,female,70-74,95.9398812942753,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,14,神奈川県,female,total,92.9883219894828,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,male,40-44,5.41953554952755,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,male,45-49,5.51415591809491,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,male,50-54,5.59173216323514,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,male,55-59,5.68387377520487,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,male,60-64,5.7304152064691,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,male,65-69,5.72867597661554,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,male,70-74,5.69991567770144,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,male,total,5.58870511054219,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,female,40-44,5.30265613522803,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,female,45-49,5.3671123164608,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,female,50-54,5.47963947188062,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,female,55-59,5.56996324304782,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,female,60-64,5.60822153596922,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,female,65-69,5.63752466807571,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,female,70-74,5.64379234223947,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2013,14,神奈川県,female,total,5.5007202826387,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,male,40-44,120.906349041163,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,male,45-49,122.606100069983,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,male,50-54,124.633486401707,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,male,55-59,127.175212698012,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,male,60-64,129.392672152527,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,male,65-69,130.575104956451,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,male,70-74,130.988339600006,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,male,total,125.246099929888,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,female,40-44,110.984524017213,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,female,45-49,114.192636094973,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,female,50-54,117.426128777764,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,female,55-59,120.583849362412,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,female,60-64,124.710865443327,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,female,65-69,128.222431703675,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,female,70-74,130.336611368685,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2013,14,神奈川県,female,total,119.892563170579,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,male,40-44,23.6500981754804,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,male,45-49,23.7311063305214,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,male,50-54,23.5878604237308,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,male,55-59,23.4242592202811,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,male,60-64,23.3534150039124,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,male,65-69,23.2987677665375,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,male,70-74,23.1497837058399,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,male,total,23.4838290902458,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,female,40-44,21.6102353916816,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,female,45-49,21.9146977977557,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,female,50-54,22.022076707203,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,female,55-59,22.0916563949052,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,female,60-64,22.2857713606595,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,female,65-69,22.5301717825965,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,female,70-74,22.6490887914497,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2013,15,新潟県,female,total,22.1635351659876,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,male,40-44,83.3096016771489,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,male,45-49,84.136237034888,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,male,50-54,84.2648579743609,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,male,55-59,84.2247690112512,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,male,60-64,84.1736225288707,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,male,65-69,83.9717926852379,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,male,70-74,83.5835549841296,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,male,total,83.965759405723,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,female,40-44,76.7456019184653,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,female,45-49,77.9100333581631,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,female,50-54,78.8809459881362,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,female,55-59,79.7979687821512,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,female,60-64,80.5009537579586,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,female,65-69,81.3671367485062,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,female,70-74,82.1094727773949,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2013,15,新潟県,female,total,79.6560323680682,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,male,40-44,93.8965377442634,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,male,45-49,96.6845241589855,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,male,50-54,99.5998462766429,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,male,55-59,101.782098694095,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,male,60-64,103.387288844288,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,male,65-69,103.273660883196,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,male,70-74,102.147171347171,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,male,total,99.488403227015,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,female,40-44,88.4121376811594,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,female,45-49,89.6623634558093,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,female,50-54,91.6992122719735,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,female,55-59,93.809492255446,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,female,60-64,95.2280043403563,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,female,65-69,95.8977571349997,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,female,70-74,95.9316983343099,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2013,15,新潟県,female,total,92.5602768910431,observed,1,各項目の平均値　都道府県別性年齢階級別分布.xlsx
